traj_side_20_x,traj_side_40_x,traj_side_60_x,traj_side_20_y,traj_side_40_y,traj_side_60_y,traj_dir_20_x,traj_dir_40_x,traj_dir_60_x,traj_dir_20_y,traj_dir_40_y,traj_dir_60_y,loc_pos_feet_right_x,loc_pos_feet_right_z,loc_pos_feet_right_y,loc_pos_feet_left_x,loc_pos_feet_left_z,loc_pos_feet_left_y,loc_vel_feet_right_x,loc_vel_feet_right_z,loc_vel_feet_right_y,loc_vel_feet_left_x,loc_vel_feet_left_z,loc_vel_feet_left_y,loc_vel_pelvis_x,loc_vel_pelvis_z,loc_vel_pelvis_y
13.513063,45.525314,95.654236,16.764549,42.553406,77.70903,0.652688,0.80703,0.824075,0.757627,0.59051,0.566481,-15.278174,17.786331,-7.971767,7.810728,21.013023,4.572362,-0.007255,-0.000129,0.11993,0.321335,-0.163828,1.379034,0.201042,0.025632,0.601244
13.336647,44.983498,94.537537,16.928814,43.233467,79.237335,0.643724,0.797103,0.814275,0.765258,0.603844,0.580479,-15.138552,17.856361,-8.46891,7.916471,21.017006,5.054439,-0.009381,0.000843,0.12562,0.316553,-0.160567,1.373792,0.199262,0.026937,0.601817
13.199505,44.502953,93.477394,17.103657,43.919174,80.754852,0.634881,0.787057,0.804323,0.77261,0.61688,0.594193,-15.035857,17.927025,-8.843302,7.983885,21.046555,5.340266,-0.010443,0.000111,0.127908,0.315462,-0.159493,1.37091,0.198808,0.028707,0.602911
12.944508,43.807777,92.148758,17.435404,44.759216,82.450142,0.624479,0.776327,0.794132,0.781041,0.63033,0.607745,-15.059013,17.998627,-9.569373,7.990441,21.074379,6.002214,-0.021864,0.021992,0.165162,0.328083,-0.160405,1.384429,0.185826,0.026636,0.606237
12.753656,43.229607,90.962486,17.645847,45.487442,83.988358,0.615563,0.765965,0.783805,0.788088,0.642882,0.621008,-15.014921,18.081635,-10.116606,7.958222,21.118172,6.462279,-0.024317,0.023337,0.17285,0.319505,-0.161384,1.383466,0.18296,0.026165,0.60979
12.595305,42.705154,89.82515,17.838905,46.17635,85.467239,0.606757,0.755516,0.773337,0.794888,0.65513,0.633995,-14.95423,18.164864,-10.545147,7.928747,21.17614,6.734459,-0.025729,0.022742,0.175915,0.314634,-0.162102,1.381208,0.18169,0.027197,0.61203
12.363958,42.063423,88.551132,18.3085,47.071777,87.162804,0.595973,0.74457,0.762636,0.803004,0.667544,0.646828,-15.081944,18.320137,-11.4494,7.759764,21.268547,7.468135,-0.038338,0.048397,0.22366,0.32896,-0.176809,1.400999,0.168497,0.017397,0.626113
12.142771,41.426884,87.271805,18.582119,47.890404,88.758919,0.587129,0.733866,0.751815,0.809494,0.679295,0.659374,-15.071534,18.470314,-12.151463,7.597289,21.352669,8.000698,-0.040617,0.050067,0.235925,0.315416,-0.180782,1.40194,0.163766,0.012671,0.633606
11.933973,40.83374,86.040482,19.22053,48.936928,90.591034,0.577024,0.723135,0.740641,0.816727,0.690706,0.671901,-15.190918,18.876015,-13.426732,7.324172,21.517998,8.932857,-0.049779,0.07343,0.288795,0.316746,-0.211012,1.397943,0.15042,-0.012057,0.65999
11.687872,40.153591,84.686928,19.558884,49.867695,92.29023,0.568241,0.712152,0.729345,0.822862,0.702025,0.684146,-15.148001,19.199081,-14.358525,7.062577,21.653381,9.653861,-0.051732,0.074,0.307546,0.299979,-0.218123,1.395288,0.144248,-0.024715,0.670867
11.464735,39.505928,83.358215,19.824009,50.651566,93.811974,0.559211,0.701036,0.717947,0.829026,0.713126,0.696098,-15.03919,19.43338,-15.058203,6.845071,21.765312,10.160539,-0.053117,0.074347,0.31676,0.286561,-0.222198,1.393803,0.139633,-0.031362,0.677568
11.373905,39.103783,82.319252,20.52282,51.725143,95.633331,0.551724,0.691022,0.706068,0.834027,0.722834,0.708144,-15.154887,19.997726,-16.34944,6.394103,21.974533,11.157409,-0.056532,0.091326,0.358811,0.27447,-0.253866,1.353242,0.130679,-0.06511,0.710962
11.133387,38.42057,80.923462,20.890285,52.685738,97.333588,0.542968,0.679579,0.694082,0.839753,0.733602,0.719896,-15.101609,20.435432,-17.270487,5.984501,22.156883,11.988232,-0.05812,0.09058,0.38121,0.256384,-0.260088,1.343339,0.124946,-0.083319,0.723678
10.886152,37.716255,79.494896,21.194517,53.518013,98.877914,0.533734,0.667942,0.682026,0.845653,0.744213,0.731328,-14.958792,20.747704,-17.974546,5.631106,22.303246,12.623336,-0.059848,0.090296,0.394603,0.23925,-0.26459,1.340204,0.119302,-0.094389,0.7332
11.076462,37.634117,78.764145,21.906044,54.609108,100.693893,0.527677,0.657709,0.669648,0.849445,0.753272,0.742679,-15.09685,21.397331,-19.210264,5.058124,22.415581,13.617748,-0.057816,0.085617,0.429874,0.203113,-0.290903,1.249349,0.124245,-0.136398,0.774763
10.899817,37.043076,77.445313,22.279589,55.554913,102.344826,0.518756,0.645716,0.657199,0.854922,0.763577,0.753717,-15.058261,21.90847,-20.096275,4.567828,22.527542,14.440203,-0.057991,0.079303,0.454566,0.189897,-0.296554,1.226235,0.121992,-0.159064,0.788729
10.665455,36.343056,75.997482,22.596704,56.387703,103.854118,0.509219,0.633593,0.644737,0.860637,0.773666,0.764404,-14.893726,22.266304,-20.784288,4.148637,22.616371,15.05615,-0.060527,0.076139,0.470471,0.174494,-0.301484,1.219646,0.117407,-0.17288,0.799637
11.05261,36.381935,75.3694,23.248451,57.507385,105.724503,0.502397,0.622784,0.632211,0.864637,0.782394,0.774796,-14.896211,22.813683,-22.08514,3.561433,22.487663,15.620451,-0.063492,0.05656,0.498916,0.119038,-0.319295,1.100746,0.139923,-0.210743,0.848659
10.942389,35.875156,74.134308,23.613373,58.408737,107.281975,0.49275,0.610423,0.619727,0.870171,0.792076,0.784817,-14.785169,23.226448,-23.010754,3.11003,22.417809,16.12743,-0.063142,0.049969,0.523747,0.114211,-0.323806,1.07525,0.142721,-0.23069,0.864721
10.739738,35.21154,72.72258,23.929996,59.206429,108.699165,0.482927,0.598227,0.607317,0.87566,0.801326,0.79446,-14.569407,23.505188,-23.711685,2.737889,22.382217,16.538649,-0.065801,0.047193,0.539827,0.104673,-0.328362,1.068868,0.140492,-0.243339,0.877056
11.147896,35.170143,72.012787,24.426153,60.188454,110.404274,0.475814,0.588103,0.595056,0.879546,0.808786,0.803684,-14.504758,23.771721,-25.032362,2.125347,21.988152,16.543688,-0.077595,0.023244,0.569259,0.033416,-0.340678,0.938367,0.175104,-0.268236,0.930315
11.064991,34.697166,70.8284,24.789669,61.037243,111.845139,0.466362,0.576076,0.582856,0.884594,0.817396,0.812575,-14.401112,23.983223,-25.985081,1.725526,21.73996,16.669596,-0.076611,0.020002,0.595218,0.030691,-0.343765,0.916448,0.180512,-0.282537,0.949821
10.890634,34.072514,69.47319,25.120838,61.812561,113.17823,0.456739,0.564184,0.570761,0.889601,0.825649,0.821116,-14.20882,24.131645,-26.708387,1.433594,21.580086,16.852245,-0.078844,0.01872,0.611719,0.024742,-0.347311,0.911609,0.180011,-0.292931,0.96486
11.252954,33.945702,68.687454,25.340973,62.498604,114.531143,0.449136,0.554152,0.558787,0.893463,0.832416,0.829311,-14.187618,24.087929,-27.996935,0.875972,20.944191,16.366182,-0.098893,-0.00383,0.651534,-0.04217,-0.338285,0.758593,0.219835,-0.297588,1.009349
11.203173,33.533569,67.584846,25.627012,63.191898,115.754135,0.439327,0.542041,0.546891,0.898327,0.840352,0.837204,-14.179553,24.07563,-28.942432,0.591563,20.561653,16.135567,-0.095656,-0.00116,0.677136,-0.040705,-0.334979,0.733605,0.228276,-0.300912,1.027484
11.075398,32.989674,66.335228,25.928066,63.881927,116.943291,0.429558,0.530159,0.535123,0.903039,0.847898,0.844774,-14.083325,24.069992,-29.669966,0.44291,20.319283,16.092207,-0.095627,0.000016,0.691389,-0.040982,-0.333681,0.726848,0.230535,-0.304127,1.042402
11.394471,32.796383,65.470772,25.825754,64.079681,117.693176,0.420091,0.519134,0.523412,0.907482,0.854693,0.852079,-14.126854,23.661247,-30.693956,0.175355,19.542496,15.407043,-0.111844,-0.005833,0.737051,-0.088765,-0.296761,0.567359,0.274349,-0.280792,1.073669
11.37589,32.427975,64.420197,25.999302,64.586372,118.664986,0.409809,0.506946,0.511828,0.912171,0.861978,0.859088,-14.255003,23.398842,-31.475494,0.172025,19.096306,14.98947,-0.104155,0.006293,0.762517,-0.080052,-0.286042,0.541324,0.285983,-0.266668,1.086365
11.299644,31.968254,63.27578,26.239916,65.16954,119.691254,0.400018,0.495147,0.500391,0.916507,0.868809,0.8658,-14.323029,23.228065,-32.092236,0.283948,18.828117,14.799563,-0.098992,0.011127,0.775494,-0.074225,-0.280241,0.533682,0.29173,-0.258216,1.098605
11.451286,31.568092,62.195938,25.920267,65.0625,120.030647,0.38778,0.482812,0.489043,0.921752,0.875724,0.87226,-14.496449,22.600998,-32.588722,0.224349,18.235779,14.086822,-0.112937,0.048072,0.83108,-0.100928,-0.219852,0.399014,0.331917,-0.20917,1.114008
11.411723,31.19981,61.1623,26.018387,65.45549,120.833801,0.377721,0.470813,0.477833,0.92592,0.882233,0.87845,-14.770952,22.230598,-33.058155,0.373522,17.931473,13.608618,-0.105274,0.073535,0.855131,-0.087558,-0.204585,0.377907,0.342696,-0.181735,1.122434
11.35889,30.814548,60.120865,26.211578,65.96228,121.736794,0.36871,0.459357,0.466715,0.929544,0.888252,0.884408,-15.010342,22.014923,-33.482494,0.617153,17.768593,13.358434,-0.097672,0.083878,0.865942,-0.078223,-0.197804,0.373128,0.349294,-0.165652,1.132626
11.353992,30.31255,58.939354,25.89295,65.956718,122.179909,0.356105,0.446088,0.455636,0.934446,0.894989,0.890166,-15.38681,21.645599,-33.719707,0.550264,17.600365,12.404745,-0.112383,0.124588,0.922074,-0.081492,-0.136525,0.27714,0.380503,-0.111631,1.131465
11.309886,29.988033,57.970001,25.993959,66.3769,122.981445,0.346561,0.434269,0.444668,0.938027,0.900783,0.895696,-15.804995,21.472168,-34.02161,0.701314,17.562935,11.738709,-0.102956,0.145168,0.946401,-0.064412,-0.12412,0.259895,0.388976,-0.081974,1.137201
11.273777,29.678043,57.029388,26.180086,66.887726,123.858459,0.338293,0.423044,0.433716,0.941041,0.906109,0.901049,-16.177652,21.391655,-34.340935,0.954715,17.565445,11.328846,-0.091711,0.153029,0.959854,-0.054269,-0.11865,0.255444,0.395732,-0.065174,1.146162
11.01556,28.803974,55.463066,25.54081,66.233589,123.45385,0.323042,0.408812,0.423482,0.946384,0.912618,0.905904,-16.492491,21.125214,-34.191292,1.027519,17.536858,10.149535,-0.066448,0.157639,0.970833,-0.056788,-0.061889,0.194011,0.415334,-0.045905,1.100058
10.939417,28.455753,54.515991,25.646965,66.663605,124.202873,0.314274,0.398141,0.413322,0.949332,0.917324,0.910585,-16.805473,21.072243,-34.327934,1.20749,17.494667,9.315445,-0.053797,0.17118,0.993618,-0.047558,-0.057285,0.179245,0.422453,-0.035994,1.102865
10.729263,27.93639,53.426445,25.556129,67.144859,125.159012,0.305625,0.386898,0.402985,0.952152,0.922123,0.915207,-17.326456,21.292793,-34.809605,0.944922,17.333321,7.620511,-0.057851,0.191412,1.091878,-0.03368,-0.014865,0.142602,0.43435,-0.011756,1.09044
10.64632,27.654156,52.561768,25.771711,67.844475,126.217789,0.297551,0.376608,0.392531,0.954706,0.926373,0.919739,-17.833344,21.594437,-35.341061,0.783408,17.209816,6.376818,-0.050879,0.203606,1.14855,-0.025225,-0.009103,0.126311,0.440315,0.000111,1.100081
10.583452,27.391102,51.716957,26.024849,68.556755,127.280884,0.289988,0.366344,0.381937,0.95703,0.930479,0.924188,-18.309256,21.904991,-35.896332,0.687743,17.096397,5.488908,-0.040885,0.211619,1.19435,-0.021411,-0.006392,0.116181,0.446623,0.004155,1.1121
10.280088,26.91082,50.684692,26.022829,69.243561,128.451721,0.283282,0.356394,0.3711,0.959037,0.934336,0.928593,-19.000788,22.502335,-36.455555,0.120436,16.904549,3.648042,-0.045529,0.231042,1.333612,-0.004213,0.033147,0.101254,0.443291,0.018454,1.09249
10.169842,26.629646,49.804573,26.217369,69.937103,129.483307,0.275477,0.346099,0.360118,0.961308,0.938198,0.932907,-19.622652,23.054901,-36.992039,-0.327974,16.727768,2.26393,-0.040459,0.235883,1.405815,0.002532,0.037987,0.088373,0.44505,0.024472,1.098886
10.077295,26.33186,48.895439,26.438189,70.60704,130.474991,0.267748,0.335593,0.349008,0.963489,0.942007,0.93712,-20.15365,23.49897,-37.489655,-0.650843,16.550575,1.256518,-0.030748,0.237366,1.460703,0.005704,0.039748,0.080701,0.448123,0.024066,1.106826
9.68298,25.741173,47.712646,26.610922,71.532944,131.843201,0.262546,0.326665,0.337709,0.964919,0.94514,0.941251,-20.745693,24.140854,-37.567265,-1.385304,16.373749,-0.691813,-0.018146,0.237688,1.61399,0.026744,0.065774,0.092984,0.428215,0.027243,1.080037
9.53763,25.371395,46.707535,26.913425,72.383171,133.002106,0.254367,0.31631,0.326297,0.967108,0.948656,0.945267,-21.223061,24.648216,-37.737,-1.927225,16.154961,-2.179451,-0.009398,0.222848,1.70195,0.032097,0.065789,0.090832,0.425241,0.026353,1.086686
9.404314,24.974449,45.665955,27.233299,73.196785,134.109726,0.245802,0.305566,0.314837,0.96932,0.952171,0.949146,-21.582495,24.999153,-37.939957,-2.300833,15.91703,-3.306513,0.002121,0.207374,1.771144,0.034709,0.06411,0.090923,0.424391,0.020978,1.094953
8.882401,24.108238,44.157448,27.830959,74.611984,135.878616,0.239142,0.296975,0.303397,0.970984,0.954885,0.952864,-21.824038,25.392632,-37.414738,-2.973001,15.794655,-5.179126,0.036953,0.184418,1.963392,0.055363,0.074986,0.13079,0.388154,0.018634,1.073602
8.667246,23.588795,42.995247,28.319113,75.706116,137.241776,0.230563,0.286926,0.29201,0.973057,0.957953,0.956415,-22.000301,25.648117,-37.065193,-3.44885,15.595665,-6.691905,0.046751,0.143849,2.081531,0.060487,0.073055,0.135553,0.37908,0.018093,1.084776
8.166607,22.707462,41.471306,29.199375,77.421989,139.274017,0.222673,0.278156,0.280564,0.974893,0.960536,0.959835,-22.045492,25.911873,-36.026752,-4.185913,15.659187,-8.556526,0.101971,0.118433,2.274344,0.070668,0.076075,0.172294,0.338316,0.026865,1.075695
7.967957,22.200848,40.330215,29.710564,78.45607,140.538177,0.214279,0.268459,0.269254,0.976772,0.963291,0.963069,-22.101171,26.044785,-35.263844,-4.640363,15.594727,-10.011376,0.115604,0.074167,2.392081,0.075191,0.074258,0.180794,0.327218,0.035082,1.089812
7.587994,21.451023,38.948662,30.588997,79.983093,142.339462,0.203862,0.258476,0.257866,0.979,0.966018,0.966181,-21.993229,26.037857,-33.980434,-5.267875,15.782875,-11.618793,0.193133,0.048737,2.557481,0.078187,0.073919,0.200163,0.293328,0.056169,1.092107
7.448671,21.008167,37.875542,31.014832,80.756714,143.303787,0.19546,0.248692,0.246687,0.980712,0.968583,0.969095,-21.969259,25.992172,-32.958675,-5.57369,15.82608,-12.821239,0.214123,0.01167,2.652811,0.08175,0.073723,0.209905,0.284921,0.070813,1.10589
7.336,20.586723,36.825203,31.323353,81.347229,144.077209,0.187459,0.238733,0.235658,0.982272,0.971085,0.971836,-21.974731,25.944061,-32.204666,-5.711767,15.807655,-13.660359,0.229599,-0.011113,2.713508,0.082777,0.073242,0.215345,0.280779,0.076964,1.115977
6.974121,19.783173,35.384315,31.985086,82.333061,145.268692,0.17407,0.227024,0.224685,0.984733,0.973889,0.974431,-21.793373,25.714165,-30.953339,-6.089861,15.926811,-14.595129,0.310322,-0.056725,2.855415,0.079215,0.073993,0.212921,0.255622,0.09715,1.127942
6.83029,19.305145,34.291611,32.357914,82.952698,146.051697,0.165328,0.217426,0.214121,0.986239,0.976077,0.976807,-21.685165,25.569771,-29.898514,-6.230153,15.931877,-15.316323,0.330312,-0.084261,2.930741,0.079582,0.073175,0.224639,0.248158,0.110677,1.142435
6.40484,18.415817,32.779793,32.904022,83.656113,146.905685,0.154713,0.206323,0.203492,0.98796,0.978484,0.979077,-21.400589,25.213181,-28.241287,-6.614816,15.98568,-16.208496,0.386043,-0.198035,3.067379,0.072733,0.076859,0.213511,0.222179,0.129775,1.158788
6.23542,17.899818,31.671753,33.376995,84.404778,147.820541,0.146311,0.197097,0.193368,0.989239,0.980384,0.981126,-21.186893,25.015831,-26.91927,-6.767981,15.968102,-16.929508,0.403966,-0.234839,3.146551,0.071775,0.075939,0.230952,0.213519,0.142254,1.178459
5.831629,17.026169,30.205338,33.948975,85.133331,148.673218,0.134619,0.185641,0.183338,0.990897,0.982618,0.98305,-20.862017,24.640572,-25.04422,-7.071465,16.040451,-17.894045,0.439404,-0.385528,3.27017,0.051673,0.071938,0.223887,0.184714,0.144673,1.200747
5.631302,16.48719,29.118187,34.538357,86.052193,149.755875,0.126171,0.176747,0.173885,0.992009,0.984256,0.984766,-20.598839,24.415443,-23.654449,-7.191618,16.075966,-18.662781,0.451761,-0.429861,3.353761,0.048417,0.069585,0.242575,0.174064,0.150218,1.224619
5.330908,15.731339,27.821556,35.189812,86.841911,150.636383,0.112205,0.164772,0.1647,0.993685,0.986332,0.986344,-20.288425,23.948929,-21.69466,-7.299089,16.164093,-19.799849,0.483394,-0.596757,3.465128,0.017726,0.049352,0.248985,0.148771,0.139883,1.250079
5.151598,15.258675,26.863495,35.855068,87.842804,151.780334,0.103707,0.156484,0.156124,0.994608,0.98768,0.987737,-20.070986,23.640266,-20.313267,-7.336744,16.212547,-20.654518,0.49453,-0.641451,3.551752,0.012457,0.042429,0.267558,0.138733,0.142933,1.275406
5.042345,14.756516,25.91304,36.592922,88.694481,152.719254,0.08676,0.143979,0.148262,0.996229,0.989581,0.988948,-19.767954,23.052475,-18.350521,-7.326099,16.276215,-21.922955,0.528881,-0.794377,3.640029,-0.019903,-0.002465,0.304679,0.125125,0.12645,1.304567
4.967991,14.47271,25.234802,37.24337,89.637634,153.78537,0.078115,0.13668,0.141221,0.996944,0.990615,0.989978,-19.563604,22.628441,-17.001925,-7.356224,16.270035,-22.792892,0.545442,-0.826417,3.713878,-0.023978,-0.021208,0.329606,0.121215,0.130622,1.329562
4.909725,14.240807,24.642517,37.705883,90.319229,154.579681,0.071812,0.130594,0.134778,0.997418,0.991436,0.990876,-19.377487,22.361763,-16.046007,-7.373039,16.233292,-23.389431,0.558751,-0.830581,3.76294,-0.024825,-0.02906,0.348184,0.119501,0.139361,1.348863
4.969852,14.04052,24.133759,38.3965,91.094742,155.440628,0.056527,0.120861,0.129516,0.998401,0.992669,0.991577,-19.097328,21.794334,-14.265106,-7.280773,16.376518,-24.528608,0.585079,-0.934301,3.821024,-0.045385,-0.073269,0.413511,0.119314,0.120173,1.381976
5.014408,14.013725,23.879883,39.17606,92.236458,156.715469,0.05021,0.116647,0.125246,0.998738,0.993173,0.992126,-18.850117,21.42437,-13.111749,-7.249807,16.370293,-25.409044,0.608598,-0.95212,3.90309,-0.042784,-0.085109,0.44584,0.122501,0.137487,1.416173
5.174637,14.06694,23.772781,39.90472,93.065971,157.60968,0.037671,0.110389,0.122444,0.99929,0.993888,0.992475,-18.415936,20.883614,-11.033634,-7.034605,16.729774,-26.845333,0.632522,-1.001784,3.970088,-0.051459,-0.117337,0.514248,0.131655,0.119144,1.455249
5.242298,14.11557,23.705826,40.312931,93.608925,158.211746,0.033671,0.108055,0.120383,0.999433,0.994145,0.992727,-18.01211,20.495003,-9.42743,-6.953005,16.853592,-27.688179,0.658444,-1.000412,4.007529,-0.048472,-0.126603,0.536486,0.138571,0.119449,1.474311
5.394501,14.23481,23.765594,40.904907,94.284714,158.929688,0.026085,0.105396,0.119908,0.99966,0.99443,0.992785,-17.253218,19.945259,-7.038171,-6.623646,17.342995,-29.128614,0.672611,-0.997841,4.054492,-0.040882,-0.160252,0.581446,0.14902,0.084872,1.514665
5.437248,14.283058,23.798492,41.190437,94.63205,159.315201,0.024541,0.105051,0.120046,0.999699,0.994467,0.992768,-16.54611,19.52858,-5.123581,-6.419628,17.509689,-29.873407,0.693185,-0.985786,4.06319,-0.03621,-0.1634,0.601205,0.155186,0.071363,1.531985
5.457054,14.319786,23.846924,41.3829,94.851768,159.559494,0.024391,0.10528,0.120485,0.999702,0.994443,0.992715,-15.926453,19.225288,-3.679951,-6.245022,17.509911,-30.245287,0.705212,-0.973212,4.069143,-0.031915,-0.159956,0.613229,0.159147,0.064578,1.54557
5.577072,14.488022,24.072662,41.665081,95.078712,159.775192,0.02499,0.107566,0.122586,0.999687,0.994198,0.992458,-14.895676,18.742462,-1.081825,-5.861826,18.049538,-31.488445,0.702613,-0.920853,4.040512,-0.007658,-0.185094,0.658421,0.168832,0.023783,1.579701
5.636269,14.612671,24.303452,41.751152,95.114182,159.803909,0.026927,0.109687,0.125049,0.999637,0.993966,0.99215,-13.94491,18.348312,1.084201,-5.645416,18.219398,-32.06982,0.719562,-0.89679,4.001357,0.00046,-0.179569,0.679179,0.175958,0.00051,1.59236
5.787296,14.94825,24.806885,41.754208,94.850082,159.456451,0.036034,0.116326,0.128982,0.99935,0.993211,0.991647,-12.638414,17.853432,4.566549,-5.371758,18.852081,-33.374645,0.72163,-0.809294,3.866123,0.039367,-0.197502,0.74657,0.189263,-0.047163,1.62144
5.90892,15.209808,25.2668,41.644215,94.581772,159.144089,0.040557,0.120194,0.133041,0.999177,0.99275,0.99111,-11.448153,17.460304,7.370992,-5.267389,19.049301,-34.004501,0.74765,-0.776265,3.76825,0.052696,-0.181272,0.77353,0.200726,-0.076737,1.630938
6.057632,15.526695,25.803268,41.577271,94.379471,158.901047,0.044555,0.12383,0.137089,0.999007,0.992303,0.990559,-10.448864,17.183205,9.471224,-5.206566,19.06675,-34.348194,0.77129,-0.755548,3.703642,0.065016,-0.164599,0.791702,0.212205,-0.093267,1.640716
6.290447,16.035522,26.546158,41.326897,93.75148,158.132599,0.058725,0.132802,0.142129,0.998274,0.991142,0.989848,-9.330266,16.886383,12.353537,-5.126982,19.569527,-35.484692,0.771144,-0.664654,3.479145,0.122297,-0.167671,0.891759,0.226851,-0.118318,1.660142
6.501419,16.45771,27.232803,41.109173,93.338814,157.650101,0.064957,0.137766,0.147004,0.997888,0.990465,0.989136,-8.345112,16.730682,14.513229,-5.153196,19.781181,-36.050793,0.794552,-0.635122,3.351683,0.143115,-0.140905,0.932114,0.241605,-0.132926,1.669529
6.677738,16.856216,27.841202,40.684158,92.489105,156.615967,0.081491,0.147121,0.15229,0.996674,0.989118,0.988336,-7.400143,16.453522,16.902439,-5.104271,20.244888,-36.990227,0.789034,-0.550708,3.041793,0.21177,-0.122252,1.07493,0.253295,-0.149863,1.683473
6.893044,17.277794,28.522507,40.356136,91.959633,156.006927,0.088019,0.151847,0.157119,0.996119,0.988404,0.98758,-6.571751,16.373146,18.588234,-5.130152,20.542641,-37.403889,0.80383,-0.525149,2.873979,0.239579,-0.087486,1.139657,0.267646,-0.165112,1.69363
7.001507,17.532059,28.937332,39.927635,91.171684,155.02272,0.103888,0.160295,0.161973,0.994589,0.987069,0.986795,-5.829031,16.164528,20.147833,-5.054256,20.89991,-37.784119,0.78225,-0.454903,2.523392,0.308321,-0.048355,1.319427,0.273036,-0.183271,1.707577
7.180164,17.835197,29.314728,39.587593,90.739021,154.556076,0.108651,0.161938,0.16371,0.99408,0.986801,0.986509,-5.173207,16.159866,21.174356,-5.036665,21.202538,-37.878933,0.779985,-0.433755,2.340744,0.339667,-0.007885,1.400658,0.284887,-0.200825,1.716925
7.360931,18.123337,29.628326,39.425758,90.528419,154.327591,0.111396,0.162174,0.164157,0.993776,0.986762,0.986434,-4.61773,16.229286,21.879438,-5.042486,21.471008,-37.872471,0.78693,-0.424778,2.242795,0.364615,0.022671,1.453944,0.297842,-0.214474,1.727627
7.313793,17.992775,29.37616,39.229996,90.325195,154.027161,0.121493,0.165451,0.164543,0.992592,0.986218,0.98637,-4.160391,16.139534,22.265968,-4.911772,21.646797,-37.716068,0.742758,-0.372622,1.912071,0.415594,0.077801,1.638782,0.291322,-0.228575,1.738901
7.405582,18.119614,29.441055,39.011295,90.162552,153.878143,0.124308,0.164585,0.163763,0.992244,0.986363,0.9865,-3.776187,16.191879,22.515799,-4.797089,21.909355,-37.530949,0.724864,-0.353058,1.750769,0.445764,0.115178,1.729162,0.297325,-0.243828,1.749143
7.511745,18.244934,29.456879,38.931263,90.144402,153.881363,0.125515,0.162728,0.161915,0.992092,0.986671,0.986805,-3.447866,16.286797,22.707796,-4.720736,22.188133,-37.351318,0.720889,-0.344296,1.668358,0.469716,0.139956,1.789861,0.305527,-0.256227,1.759376
7.30867,17.799782,28.811508,38.920486,90.523544,154.263596,0.132052,0.16453,0.161285,0.991243,0.986372,0.986908,-3.126522,16.372093,22.260128,-4.44249,22.442116,-36.983612,0.65439,-0.293202,1.384125,0.505218,0.188849,1.98206,0.2888,-0.2563,1.760804
7.313633,17.72393,28.534531,38.853107,90.609184,154.395447,0.13295,0.161844,0.158442,0.991123,0.986816,0.987368,-2.898272,16.50647,21.945301,-4.188745,22.744576,-36.692486,0.627228,-0.271928,1.258241,0.531469,0.20815,2.083808,0.289451,-0.260779,1.771202
7.072033,17.214668,27.894684,38.906437,91.136383,154.927139,0.137344,0.163515,0.158758,0.990523,0.986541,0.987318,-2.571611,16.720001,20.849674,-3.732561,23.104736,-36.218231,0.538608,-0.218729,1.008071,0.555702,0.244543,2.286127,0.263981,-0.247227,1.768077
7.083271,17.216339,27.899124,38.905514,91.266464,155.059387,0.13988,0.16407,0.159318,0.990168,0.986449,0.987227,-2.425201,16.895676,20.094643,-3.354679,23.468307,-35.842667,0.508312,-0.195978,0.904586,0.574676,0.253916,2.394212,0.261322,-0.243843,1.777219
7.139668,17.30574,28.00032,38.944149,91.413834,155.202682,0.14181,0.16444,0.159684,0.989894,0.986387,0.987168,-2.359821,17.043739,19.61327,-3.093761,23.774193,-35.494362,0.497066,-0.186718,0.864196,0.589229,0.255178,2.463655,0.262376,-0.246004,1.783947
7.013134,16.899536,27.447205,39.04673,91.89563,155.669159,0.143966,0.164686,0.159434,0.989583,0.986346,0.987208,-2.008893,17.345375,18.219845,-2.61762,24.197426,-34.966904,0.403623,-0.128436,0.695674,0.606298,0.27828,2.643299,0.2405,-0.214923,1.774518
7.041626,16.855232,27.332367,39.058411,91.985741,155.756378,0.145963,0.164312,0.15876,0.98929,0.986408,0.987317,-1.861262,17.582268,17.251152,-2.222437,24.575317,-34.542,0.380089,-0.111511,0.639476,0.619298,0.286956,2.727602,0.240129,-0.202578,1.777933
7.015656,16.571762,26.848907,39.073685,92.230789,155.986221,0.146253,0.162571,0.157335,0.989247,0.986697,0.987545,-1.585298,17.929901,15.466282,-1.666555,25.07489,-33.984978,0.29356,-0.050423,0.503351,0.653532,0.299342,2.891696,0.230402,-0.165375,1.769218
7.096508,16.531845,26.659195,39.020878,92.188049,155.922485,0.147513,0.160949,0.155442,0.98906,0.986963,0.987845,-1.479959,18.198669,14.213727,-1.193533,25.517151,-33.44973,0.271873,-0.038036,0.466516,0.676384,0.301903,2.969179,0.236004,-0.151401,1.766621
7.156811,16.496597,26.473602,38.976589,92.153923,155.872589,0.147665,0.158948,0.153243,0.989037,0.987287,0.988188,-1.455683,18.421997,13.374976,-0.823818,25.894104,-32.904602,0.262126,-0.035058,0.455982,0.691494,0.297622,3.013915,0.241342,-0.147203,1.762987
7.181931,16.360657,26.102036,38.890869,92.131653,155.839676,0.145624,0.155399,0.150411,0.98934,0.987852,0.988623,-1.45703,18.613861,11.686324,-0.279202,26.338799,-32.240456,0.205453,0.007352,0.364274,0.711035,0.288086,3.139043,0.237052,-0.123133,1.751217
